,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,sexo,posse_de_veiculo,posse_de_imovel
14063,0,Commercial associate,Secondary / secondary special,Married,House / apartment,49.0,1.3,1,0,1,0,2.0,False,0,0,0
14065,2,Commercial associate,Secondary / secondary special,Married,House / apartment,34.0,6.2,1,1,0,0,4.0,False,0,0,0
14067,2,Working,Secondary / secondary special,Married,House / apartment,26.1,7.3,1,1,1,0,4.0,False,1,1,0
14070,0,Commercial associate,Secondary / secondary special,Married,House / apartment,46.9,15.1,1,0,0,0,2.0,False,0,0,0
14071,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.2,,1,0,0,0,2.0,False,0,0,0
14072,0,Working,Secondary / secondary special,Single / not married,House / apartment,32.8,1.0,1,0,1,0,1.0,False,0,0,0
14073,0,Working,Secondary / secondary special,Married,House / apartment,57.9,32.6,1,1,0,0,2.0,False,1,0,0
14079,0,Working,Secondary / secondary special,Civil marriage,House / apartment,43.1,12.3,1,1,0,0,2.0,False,0,0,0
14080,0,Working,Secondary / secondary special,Civil marriage,House / apartment,43.1,12.3,1,1,0,0,2.0,True,0,0,0
14081,0,Commercial associate,Secondary / secondary special,Married,House / apartment,54.2,1.8,1,1,1,0,2.0,False,0,0,0
14084,0,Working,Secondary / secondary special,Civil marriage,House / apartment,50.4,2.0,1,1,0,0,2.0,False,1,1,0
14086,0,Working,Secondary / secondary special,Married,House / apartment,48.7,4.7,1,1,1,0,2.0,False,0,0,0
14090,0,Commercial associate,Higher education,Married,House / apartment,46.2,3.5,1,1,1,0,2.0,False,0,0,0
14095,0,Commercial associate,Higher education,Married,Municipal apartment,29.2,4.4,1,0,0,1,2.0,False,0,1,0
14096,0,Commercial associate,Secondary / secondary special,Married,House / apartment,41.7,6.2,1,0,1,0,2.0,False,0,0,0
14097,0,Commercial associate,Secondary / secondary special,Married,House / apartment,41.7,6.2,1,0,1,0,2.0,True,0,0,0
14099,1,Working,Higher education,Married,House / apartment,33.8,1.0,1,0,1,0,3.0,False,1,0,0
14106,0,Working,Secondary / secondary special,Married,House / apartment,37.2,5.2,1,1,0,0,2.0,False,0,0,0
14110,0,Working,Higher education,Married,House / apartment,28.7,8.2,1,1,0,1,2.0,False,1,1,0
14115,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.2,,1,0,1,0,2.0,False,0,0,0
14116,0,Commercial associate,Secondary / secondary special,Married,House / apartment,37.3,11.1,1,1,0,0,2.0,False,0,0,0
14117,0,Pensioner,Secondary / secondary special,Married,House / apartment,61.0,,1,0,1,0,2.0,False,0,0,0
14118,0,Working,Secondary / secondary special,Married,House / apartment,36.4,4.2,1,0,1,0,2.0,False,1,0,0
14119,0,Working,Secondary / secondary special,Married,House / apartment,46.3,2.8,1,1,0,0,2.0,False,1,1,0
14120,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,60.6,,1,0,0,0,1.0,False,0,0,0
14124,0,Working,Secondary / secondary special,Married,House / apartment,52.0,0.7,1,0,0,0,2.0,False,1,0,0
14125,0,Commercial associate,Higher education,Married,House / apartment,38.2,13.3,1,1,1,0,2.0,False,1,1,0
14128,0,Working,Higher education,Married,House / apartment,46.1,0.5,1,0,0,0,2.0,False,0,0,0
14131,0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,29.9,3.6,1,1,1,0,2.0,False,0,0,0
14132,0,Commercial associate,Secondary / secondary special,Separated,House / apartment,48.3,28.6,1,1,1,0,1.0,False,0,1,0
14134,0,Working,Secondary / secondary special,Married,House / apartment,43.0,10.1,1,0,0,0,2.0,False,1,1,0
14135,0,Pensioner,Secondary / secondary special,Married,House / apartment,62.3,,1,0,0,0,2.0,False,0,0,0
14136,0,State servant,Secondary / secondary special,Civil marriage,House / apartment,47.4,17.1,1,1,1,0,2.0,False,0,0,0
14138,0,Working,Secondary / secondary special,Widow,House / apartment,54.0,9.0,1,0,0,0,1.0,False,0,0,0
14139,0,Pensioner,Secondary / secondary special,Married,Municipal apartment,58.6,,1,0,0,0,2.0,False,0,0,0
14140,0,Working,Secondary / secondary special,Married,House / apartment,50.8,15.2,1,0,0,0,2.0,False,0,0,0
14142,0,Pensioner,Secondary / secondary special,Married,House / apartment,57.5,,1,0,1,0,2.0,False,0,0,0
14145,0,State servant,Secondary / secondary special,Single / not married,House / apartment,52.3,16.0,1,1,1,0,1.0,False,0,0,0
14146,1,Working,Secondary / secondary special,Married,House / apartment,29.4,5.1,1,1,1,0,3.0,False,1,0,0
14147,0,Working,Higher education,Married,House / apartment,56.2,6.2,1,0,1,0,2.0,False,1,1,0
14152,0,State servant,Secondary / secondary special,Married,With parents,33.6,0.5,1,0,1,0,2.0,False,0,0,0
14155,0,Working,Secondary / secondary special,Married,House / apartment,28.1,9.5,1,0,0,0,2.0,False,0,1,0
14161,1,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,34.8,5.0,1,1,0,0,2.0,False,0,1,0
14162,2,State servant,Higher education,Married,House / apartment,37.0,6.5,1,1,0,0,4.0,False,0,1,0
14164,1,Working,Secondary / secondary special,Married,House / apartment,26.1,5.0,1,1,1,0,3.0,False,0,0,0
14165,0,Working,Higher education,Married,House / apartment,30.4,9.2,1,0,0,0,2.0,False,0,0,0
14168,0,Commercial associate,Secondary / secondary special,Married,House / apartment,46.1,25.7,1,0,0,0,2.0,False,1,0,0
14170,0,Working,Higher education,Married,House / apartment,37.4,3.5,1,0,0,0,2.0,False,0,1,0
14171,0,Pensioner,Secondary / secondary special,Married,House / apartment,56.8,,1,0,1,0,2.0,False,0,0,0
14172,0,Working,Secondary / secondary special,Married,House / apartment,56.1,20.9,1,1,1,0,2.0,False,0,1,0
14182,0,Commercial associate,Higher education,Civil marriage,House / apartment,27.9,0.3,1,1,1,0,2.0,False,0,0,0
14186,0,Pensioner,Secondary / secondary special,Married,House / apartment,62.4,,1,0,0,0,2.0,False,0,0,0
14188,0,Pensioner,Higher education,Married,House / apartment,57.6,,1,0,0,0,2.0,False,1,0,0
14189,0,State servant,Secondary / secondary special,Married,Co-op apartment,49.9,20.5,1,0,0,0,2.0,False,0,0,0
14192,0,Pensioner,Secondary / secondary special,Widow,House / apartment,62.6,,1,0,0,0,1.0,False,0,1,1
14193,0,Pensioner,Secondary / secondary special,Married,House / apartment,51.9,,1,0,1,0,2.0,False,0,1,1
14194,1,Pensioner,Secondary / secondary special,Married,House / apartment,52.0,,1,0,0,0,3.0,False,1,0,0
14195,0,Pensioner,Secondary / secondary special,Married,House / apartment,47.9,,1,0,0,0,2.0,False,0,1,1
14197,1,Working,Secondary / secondary special,Married,House / apartment,30.1,0.4,1,1,1,0,3.0,False,0,0,1
14205,0,State servant,Secondary / secondary special,Single / not married,House / apartment,47.8,11.5,1,0,0,0,1.0,False,0,0,1
14209,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,51.5,0.9,1,0,0,0,1.0,False,0,1,1
14216,0,Working,Secondary / secondary special,Married,House / apartment,54.5,8.6,1,1,0,0,2.0,False,0,0,1
14221,0,Working,Secondary / secondary special,Separated,Municipal apartment,28.4,8.8,1,0,0,0,1.0,False,0,0,0
14222,2,Pensioner,Higher education,Married,House / apartment,60.5,,1,0,0,0,4.0,False,0,0,1
14223,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,55.2,,1,0,1,0,1.0,False,0,0,1
14227,1,Working,Secondary / secondary special,Married,Office apartment,31.0,9.1,1,0,0,0,3.0,False,1,0,1
14229,2,Working,Secondary / secondary special,Civil marriage,House / apartment,37.1,6.6,1,0,0,0,4.0,False,0,0,1
14232,0,Working,Secondary / secondary special,Single / not married,House / apartment,45.1,3.5,1,1,1,0,1.0,False,1,0,1
14239,0,Pensioner,Secondary / secondary special,Married,House / apartment,57.5,,1,0,1,0,2.0,False,0,0,1
14240,0,Working,Lower secondary,Married,Rented apartment,52.1,0.1,1,0,0,0,2.0,False,0,0,0
14241,2,Working,Secondary / secondary special,Married,With parents,45.5,1.5,1,0,0,0,4.0,False,1,1,0
14244,2,Working,Secondary / secondary special,Married,House / apartment,24.1,2.8,1,1,0,0,4.0,False,1,1,1
14245,1,Working,Secondary / secondary special,Married,House / apartment,30.4,8.5,1,0,0,0,3.0,False,0,0,0
14247,1,Commercial associate,Secondary / secondary special,Married,House / apartment,41.7,0.8,1,0,0,0,3.0,False,0,1,1
14253,2,Working,Secondary / secondary special,Civil marriage,House / apartment,43.5,0.9,1,1,1,0,4.0,False,1,1,1
14254,1,Working,Secondary / secondary special,Separated,House / apartment,49.3,25.8,1,0,1,0,2.0,False,0,0,1
14256,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,56.1,,1,0,0,0,2.0,False,0,0,1
14258,2,Working,Secondary / secondary special,Married,House / apartment,30.4,8.1,1,1,1,0,4.0,False,0,1,1
14266,1,Working,Higher education,Married,House / apartment,38.5,8.3,1,0,0,0,3.0,False,0,0,1
14267,1,Commercial associate,Secondary / secondary special,Married,House / apartment,29.2,6.4,1,0,1,1,3.0,False,1,0,1
14270,1,Working,Secondary / secondary special,Civil marriage,With parents,32.0,10.1,1,0,0,0,3.0,False,0,0,0
14276,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,60.4,,1,0,0,1,1.0,False,0,0,1
14277,1,Working,Secondary / secondary special,Civil marriage,House / apartment,31.5,3.2,1,0,0,0,3.0,False,0,0,1
14278,0,Commercial associate,Secondary / secondary special,Married,House / apartment,54.6,13.2,1,0,0,1,2.0,False,1,0,1
14279,0,Commercial associate,Higher education,Single / not married,Rented apartment,32.3,3.9,1,0,0,0,1.0,False,0,0,0
14280,0,Working,Secondary / secondary special,Married,House / apartment,55.7,4.8,1,0,0,0,2.0,False,0,0,1
14281,1,Commercial associate,Secondary / secondary special,Married,House / apartment,34.0,10.1,1,0,1,0,3.0,False,1,1,1
14284,0,Working,Secondary / secondary special,Married,House / apartment,43.1,5.6,1,0,1,0,2.0,False,0,0,0
14289,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,58.7,11.1,1,0,0,0,2.0,False,0,0,1
14290,0,State servant,Secondary / secondary special,Separated,House / apartment,53.0,2.4,1,0,0,0,1.0,False,1,0,1
14291,0,Pensioner,Secondary / secondary special,Married,House / apartment,44.1,,1,0,1,0,2.0,False,1,0,1
14293,0,Working,Secondary / secondary special,Married,House / apartment,33.7,3.3,1,0,0,0,2.0,False,1,1,1
14298,2,Working,Secondary / secondary special,Separated,House / apartment,37.2,12.9,1,1,1,0,3.0,False,0,0,1
14299,0,Pensioner,Secondary / secondary special,Married,Office apartment,53.7,,1,0,0,0,2.0,False,0,0,0
14305,0,Pensioner,Secondary / secondary special,Married,House / apartment,62.3,,1,0,0,0,2.0,False,0,0,0
14306,1,Commercial associate,Secondary / secondary special,Married,House / apartment,27.6,4.5,1,0,1,0,3.0,False,1,1,1
14308,0,Working,Higher education,Married,House / apartment,46.7,4.2,1,0,0,0,2.0,False,0,0,1
14310,2,Commercial associate,Incomplete higher,Separated,House / apartment,42.9,7.7,1,0,0,0,3.0,False,0,0,1
14312,0,Working,Higher education,Married,House / apartment,46.8,5.5,1,0,0,0,2.0,False,0,1,1
14313,0,Pensioner,Secondary / secondary special,Married,House / apartment,56.9,,1,0,0,0,2.0,False,0,0,1
14319,3,Working,Secondary / secondary special,Single / not married,Municipal apartment,37.9,12.1,1,0,1,0,4.0,False,0,0,1
14323,0,Commercial associate,Higher education,Married,House / apartment,50.4,9.5,1,0,0,0,2.0,False,0,1,1
14329,0,Pensioner,Lower secondary,Married,House / apartment,53.4,,1,0,1,0,2.0,False,0,0,1
14331,1,Working,Secondary / secondary special,Married,House / apartment,46.3,2.6,1,0,0,0,3.0,False,0,0,1
14334,1,Working,Secondary / secondary special,Married,House / apartment,44.5,13.9,1,0,0,0,3.0,False,1,1,1
14335,0,Pensioner,Incomplete higher,Single / not married,House / apartment,53.5,,1,0,1,0,1.0,False,0,0,1
14336,0,Working,Higher education,Single / not married,House / apartment,36.1,13.5,1,0,0,0,1.0,False,0,0,1
14343,0,Commercial associate,Higher education,Married,House / apartment,51.3,9.9,1,0,1,0,2.0,False,1,0,1
14344,1,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,40.9,3.7,1,0,1,0,3.0,False,0,0,1
14348,0,Pensioner,Secondary / secondary special,Separated,House / apartment,68.4,,1,0,0,0,1.0,False,0,0,1
14349,0,Working,Secondary / secondary special,Widow,House / apartment,47.8,6.6,1,1,1,0,1.0,False,0,0,1
14355,0,Working,Secondary / secondary special,Married,House / apartment,40.8,2.5,1,1,1,0,2.0,False,0,1,1
14359,0,Working,Secondary / secondary special,Married,House / apartment,51.9,5.5,1,0,0,0,2.0,False,1,1,1
14363,1,Commercial associate,Higher education,Married,House / apartment,28.5,2.0,1,1,1,1,3.0,False,1,1,1
14366,0,Working,Higher education,Married,House / apartment,35.1,2.2,1,1,1,0,2.0,False,0,0,1
14371,0,State servant,Higher education,Married,House / apartment,51.8,20.1,1,0,0,0,2.0,False,0,0,1
14375,0,Commercial associate,Secondary / secondary special,Married,House / apartment,35.9,1.4,1,1,0,0,2.0,False,1,0,1
14376,1,Working,Secondary / secondary special,Civil marriage,House / apartment,37.5,3.5,1,1,1,0,3.0,False,0,1,1
14378,1,Commercial associate,Higher education,Civil marriage,House / apartment,30.3,0.4,1,0,1,0,3.0,False,0,1,1
14382,0,Pensioner,Secondary / secondary special,Married,House / apartment,60.3,,1,0,0,0,2.0,False,0,0,1
14384,1,Working,Secondary / secondary special,Married,House / apartment,27.5,3.0,1,1,1,1,3.0,False,1,1,1
14385,0,Working,Secondary / secondary special,Married,House / apartment,54.1,15.8,1,0,0,0,2.0,False,0,0,1
14387,0,Working,Secondary / secondary special,Married,House / apartment,34.6,7.7,1,0,0,0,2.0,False,1,0,1
14389,0,Commercial associate,Secondary / secondary special,Widow,House / apartment,46.2,4.5,1,0,0,0,1.0,False,0,0,1
14392,0,Pensioner,Secondary / secondary special,Married,House / apartment,64.0,,1,0,0,0,2.0,False,0,0,1
14393,0,Working,Secondary / secondary special,Married,House / apartment,67.0,8.4,1,0,1,0,2.0,False,0,0,1
14398,1,Pensioner,Secondary / secondary special,Married,House / apartment,68.5,,1,0,0,0,3.0,False,1,1,1
14399,3,Commercial associate,Secondary / secondary special,Married,House / apartment,35.2,2.1,1,0,0,0,5.0,False,0,0,1
14401,1,Working,Secondary / secondary special,Married,House / apartment,44.0,10.0,1,0,1,0,3.0,False,1,0,1
14403,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,56.1,,1,0,1,0,2.0,False,0,0,1
14404,0,Commercial associate,Higher education,Married,With parents,32.4,0.5,1,0,0,0,2.0,False,0,1,0
14406,0,Working,Secondary / secondary special,Single / not married,House / apartment,29.0,0.6,1,1,1,0,1.0,False,1,0,1
14409,2,State servant,Secondary / secondary special,Married,Co-op apartment,38.4,4.9,1,0,0,0,4.0,False,0,0,1
14410,2,Commercial associate,Secondary / secondary special,Married,House / apartment,34.0,0.6,1,1,1,0,4.0,False,1,0,1
14416,0,Working,Secondary / secondary special,Single / not married,House / apartment,24.3,0.5,1,1,0,0,1.0,False,1,1,1
14417,2,Working,Secondary / secondary special,Married,House / apartment,36.6,18.0,1,1,0,0,4.0,False,0,0,1
14421,0,Working,Secondary / secondary special,Separated,House / apartment,50.8,4.2,1,0,0,0,1.0,False,0,0,1
14425,1,Commercial associate,Secondary / secondary special,Married,House / apartment,30.9,3.0,1,0,0,0,3.0,False,1,1,1
14426,0,Working,Secondary / secondary special,Married,House / apartment,62.0,10.5,1,0,1,0,2.0,False,1,1,0
14428,0,Pensioner,Secondary / secondary special,Married,House / apartment,53.2,,1,0,1,0,2.0,False,0,0,0
14429,0,Working,Lower secondary,Married,With parents,32.1,0.8,1,0,1,0,2.0,False,0,1,1
14434,0,State servant,Secondary / secondary special,Married,House / apartment,47.9,10.1,1,0,0,1,2.0,False,0,0,1
14441,0,Commercial associate,Secondary / secondary special,Married,House / apartment,28.6,6.2,1,0,1,0,2.0,False,0,0,1
14450,0,Working,Secondary / secondary special,Married,House / apartment,30.3,4.5,1,0,0,0,2.0,False,1,0,1
14452,1,State servant,Secondary / secondary special,Single / not married,House / apartment,34.7,3.7,1,0,0,0,2.0,False,0,0,1
14462,2,Working,Secondary / secondary special,Married,House / apartment,40.0,3.5,1,1,0,0,4.0,False,0,0,1
14464,2,Working,Secondary / secondary special,Married,House / apartment,30.7,2.0,1,0,1,0,4.0,False,0,0,1
14465,0,Pensioner,Secondary / secondary special,Married,House / apartment,60.3,,1,0,0,0,2.0,False,0,0,1
14466,0,Pensioner,Secondary / secondary special,Married,House / apartment,63.3,,1,0,0,0,2.0,False,0,0,1
14470,0,Commercial associate,Incomplete higher,Single / not married,House / apartment,30.5,1.4,1,1,0,0,1.0,False,0,0,1
14471,0,Working,Higher education,Married,House / apartment,44.9,8.1,1,1,1,0,2.0,False,0,1,1
14474,0,Commercial associate,Higher education,Married,House / apartment,55.1,1.5,1,0,0,0,2.0,True,1,0,1
14477,0,Commercial associate,Secondary / secondary special,Married,House / apartment,55.0,13.6,1,0,0,0,2.0,False,0,0,1
14486,0,Working,Secondary / secondary special,Married,Municipal apartment,42.0,12.2,1,0,0,0,2.0,False,0,0,0
14489,0,Commercial associate,Lower secondary,Married,House / apartment,28.4,8.5,1,0,0,0,2.0,False,0,0,1
14491,0,Pensioner,Secondary / secondary special,Married,House / apartment,61.7,,1,0,1,0,2.0,False,0,0,1
14492,0,Working,Secondary / secondary special,Single / not married,House / apartment,57.6,5.9,1,1,0,0,1.0,False,0,0,1
14493,0,Working,Secondary / secondary special,Married,House / apartment,27.7,0.6,1,0,0,0,2.0,False,0,0,1
14494,2,State servant,Secondary / secondary special,Married,House / apartment,28.2,8.9,1,0,1,0,4.0,False,1,1,0
14496,0,Working,Higher education,Married,House / apartment,38.1,5.3,1,1,0,0,2.0,False,1,0,1
14499,0,Working,Secondary / secondary special,Separated,House / apartment,46.5,0.6,1,0,0,0,1.0,False,0,0,1
14501,0,Working,Secondary / secondary special,Married,With parents,39.3,4.9,1,0,0,0,2.0,False,1,1,1
14502,0,Working,Secondary / secondary special,Married,House / apartment,54.5,21.1,1,0,0,0,2.0,False,0,0,1
14507,0,Pensioner,Secondary / secondary special,Widow,House / apartment,50.6,,1,0,0,0,1.0,False,0,1,0
14508,0,State servant,Higher education,Single / not married,Municipal apartment,29.2,5.3,1,0,0,0,1.0,False,0,0,1
14509,2,Working,Secondary / secondary special,Married,House / apartment,28.4,9.3,1,0,0,0,4.0,False,1,1,1
14513,1,Working,Secondary / secondary special,Civil marriage,House / apartment,27.7,3.7,1,0,0,0,3.0,False,0,0,1
14514,1,State servant,Higher education,Married,House / apartment,33.7,10.6,1,0,0,0,3.0,False,0,0,1
14516,0,Working,Secondary / secondary special,Married,House / apartment,40.9,22.1,1,0,1,0,2.0,False,0,1,0
14521,0,Working,Secondary / secondary special,Separated,House / apartment,38.0,4.8,1,0,0,0,1.0,False,1,1,1
14523,5,Working,Secondary / secondary special,Married,Co-op apartment,31.2,7.5,1,0,0,0,7.0,False,1,1,1
