,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,sexo,posse_de_veiculo,posse_de_imovel
13412,0,38.2,8.2,1,0,1,0,1.0,False,0,1,0
13418,0,55.8,1.1,1,0,0,0,2.0,False,1,1,0
13421,2,26.5,2.2,1,1,1,0,4.0,True,0,1,0
13426,2,40.2,3.4,1,0,0,0,4.0,False,1,1,0
13428,0,62.9,,1,0,0,0,2.0,False,1,0,0
13429,0,57.6,,1,0,1,0,2.0,False,0,1,0
13431,0,47.8,9.8,1,0,0,0,2.0,False,1,1,0
13435,0,44.0,,1,0,0,0,2.0,False,1,1,1
13436,0,54.0,,1,0,0,0,2.0,False,0,0,0
13440,1,29.8,6.4,1,0,0,0,3.0,False,0,0,0
13442,0,37.5,6.5,1,0,1,0,1.0,False,1,0,0
13443,0,50.6,1.3,1,0,1,0,2.0,False,1,1,0
13445,0,23.3,0.8,1,0,0,0,1.0,False,0,1,0
13446,0,61.2,,1,0,0,0,2.0,False,0,1,0
13447,0,65.4,,1,0,0,0,1.0,False,0,0,0
13450,0,56.1,11.2,1,0,0,0,2.0,False,1,1,0
13452,0,47.8,3.2,1,1,0,0,2.0,False,1,0,0
13453,0,58.0,15.9,1,0,0,0,2.0,False,0,0,0
13455,1,28.5,2.8,1,1,0,0,3.0,False,0,0,0
13456,0,48.9,12.8,1,1,1,0,2.0,False,1,0,0
13457,1,33.8,3.4,1,0,1,0,3.0,False,0,1,0
13458,0,27.6,0.6,1,1,0,0,2.0,True,0,1,0
13459,1,31.5,3.7,1,0,0,0,3.0,False,1,0,0
13460,0,62.9,,1,0,0,0,1.0,False,0,0,0
13461,0,37.2,9.9,1,0,0,0,2.0,False,0,0,1
13462,0,26.8,2.4,1,1,1,0,2.0,True,0,1,0
13463,0,26.8,2.4,1,1,1,0,2.0,False,0,1,0
13465,0,27.4,7.0,1,0,0,0,2.0,False,1,1,0
13467,0,52.6,15.4,1,0,0,0,2.0,False,0,0,1
13468,2,32.8,0.9,1,0,1,0,4.0,False,1,1,0
13469,0,62.9,,1,0,0,0,2.0,False,1,1,0
13473,0,50.7,1.2,1,0,1,0,1.0,False,0,0,0
13474,0,35.0,11.3,1,1,1,0,2.0,False,1,1,0
13476,0,26.4,4.8,1,0,0,0,1.0,False,0,0,0
13478,0,38.1,8.9,1,0,0,0,1.0,False,0,0,0
13479,0,55.3,16.3,1,0,0,0,2.0,False,0,1,0
13480,2,32.0,1.7,1,0,0,0,4.0,False,0,0,0
13482,0,33.7,2.4,1,1,0,0,2.0,False,0,1,0
13483,1,28.1,1.4,1,0,0,0,3.0,False,1,0,0
13485,0,59.5,,1,0,0,0,2.0,False,0,0,0
13488,0,54.0,,1,0,0,0,1.0,False,0,0,0
13489,1,35.9,7.3,1,1,0,0,3.0,False,1,1,0
13490,2,37.5,10.3,1,0,1,0,4.0,False,1,1,0
13491,1,48.9,9.2,1,1,0,0,3.0,False,1,1,0
13495,0,42.5,9.0,1,0,0,0,2.0,False,0,1,0
13498,3,41.6,8.5,1,0,1,0,5.0,False,1,1,0
13499,0,30.3,6.9,1,0,0,0,2.0,False,1,1,0
13500,2,31.9,13.8,1,0,1,0,4.0,False,1,1,0
13505,2,41.5,14.8,1,1,1,0,4.0,False,0,1,0
13506,1,37.2,1.9,1,0,1,0,3.0,False,1,1,0
13508,1,44.9,5.5,1,1,0,0,3.0,False,0,0,0
13517,2,35.1,11.9,1,0,0,0,4.0,False,1,1,0
13518,2,35.1,11.9,1,0,0,0,4.0,True,1,1,0
13520,1,39.5,2.7,1,1,1,0,3.0,False,1,0,0
13521,0,35.9,12.9,1,1,0,0,1.0,False,0,0,0
13522,0,58.5,3.8,1,1,0,0,1.0,False,0,0,0
13523,0,44.5,24.3,1,1,0,0,1.0,False,0,0,0
13524,0,36.0,14.4,1,0,0,0,2.0,False,0,0,0
13528,0,30.1,2.6,1,1,0,0,2.0,False,1,0,0
13530,0,37.6,7.9,1,0,0,0,2.0,False,1,0,0
13531,1,38.7,16.5,1,1,1,0,3.0,False,1,1,0
13532,0,58.5,,1,0,0,0,2.0,True,0,0,0
13533,0,58.5,,1,0,0,0,2.0,False,0,0,0
13536,0,46.8,17.2,1,0,1,0,2.0,False,0,0,0
13538,2,36.1,8.2,1,1,1,0,4.0,False,0,0,0
13549,0,49.9,5.8,1,0,1,0,2.0,False,0,1,0
13551,0,36.8,3.9,1,1,1,0,1.0,False,1,1,0
13552,0,51.8,29.1,1,0,1,0,2.0,False,1,1,0
13553,0,51.0,7.5,1,0,0,0,1.0,False,1,0,1
13554,0,56.3,6.7,1,1,1,0,1.0,False,0,0,0
13555,1,26.8,3.4,1,1,0,0,3.0,False,0,0,0
13556,7,37.9,4.5,1,1,1,0,9.0,False,0,0,0
13558,2,39.5,4.4,1,1,0,0,3.0,False,0,0,0
13559,0,29.2,3.5,1,1,0,0,2.0,False,0,0,0
13566,0,56.1,,1,0,1,0,2.0,False,0,0,0
13571,0,31.3,12.8,1,0,0,0,2.0,False,1,1,0
13573,0,47.0,4.5,1,0,0,0,2.0,False,1,0,0
13574,0,31.1,7.5,1,1,1,0,2.0,False,1,0,0
13577,0,33.7,3.9,1,1,1,0,2.0,False,0,1,0
13580,0,54.8,0.7,1,1,1,0,2.0,False,1,1,1
13582,2,33.1,5.4,1,0,0,0,4.0,False,0,0,0
13587,0,56.9,,1,0,1,0,2.0,False,0,0,0
13589,1,35.1,2.1,1,1,1,0,3.0,False,1,1,0
13590,1,44.2,1.2,1,1,0,0,3.0,True,0,1,0
13591,3,37.6,4.5,1,1,0,0,5.0,False,0,0,0
13593,1,27.6,2.0,1,1,0,0,3.0,False,0,0,0
13596,1,34.6,3.9,1,1,0,0,3.0,False,0,1,1
13597,1,27.3,5.8,1,1,0,0,3.0,False,0,1,0
13598,2,49.7,3.0,1,1,0,0,4.0,False,1,1,0
13604,0,47.6,2.4,1,0,0,0,2.0,False,0,0,1
13609,0,29.9,4.4,1,0,0,1,2.0,False,0,0,1
13612,0,40.6,1.4,1,0,0,0,2.0,False,0,0,1
13614,0,51.9,31.8,1,0,1,0,1.0,False,0,0,0
13615,0,36.8,6.8,1,1,0,0,2.0,False,1,1,0
13616,2,34.1,1.3,1,0,1,0,4.0,False,0,1,1
13617,0,60.8,1.4,1,0,0,0,2.0,False,0,0,1
13619,1,43.1,17.4,1,1,1,0,3.0,False,0,0,1
13623,0,49.7,2.9,1,0,1,0,2.0,False,0,0,1
13624,0,50.6,10.8,1,1,0,0,2.0,False,0,0,0
13625,0,50.6,4.9,1,0,0,0,1.0,False,1,1,1
13626,0,46.2,7.9,1,0,1,0,1.0,False,0,0,1
13630,0,29.7,2.6,1,0,0,0,2.0,False,0,1,1
13631,0,51.1,5.2,1,0,0,0,1.0,False,0,0,1
13633,0,35.8,4.8,1,0,0,0,2.0,False,0,1,1
13634,1,33.5,6.4,1,1,0,0,3.0,False,0,0,0
13640,0,44.2,23.3,1,0,1,0,2.0,False,0,0,1
13643,0,24.2,3.3,1,0,1,0,2.0,False,0,0,1
13644,1,45.5,9.6,1,0,0,0,2.0,False,1,0,1
13645,1,31.6,5.2,1,1,1,0,3.0,False,0,0,0
13650,2,34.6,4.9,1,0,0,0,4.0,False,0,1,1
13651,0,43.2,14.3,1,0,0,0,1.0,False,0,0,0
13653,0,30.2,1.4,1,0,0,0,1.0,False,0,0,1
13655,1,40.0,2.5,1,0,0,0,3.0,False,0,0,0
13656,2,28.6,7.5,1,0,0,0,3.0,False,0,0,1
13658,0,59.5,,1,0,0,1,1.0,False,0,0,1
13660,0,44.1,5.1,1,1,1,0,1.0,False,0,0,1
13661,0,47.1,1.5,1,1,0,0,1.0,False,0,0,1
13665,0,63.9,,1,0,0,0,2.0,False,0,0,1
13666,1,41.6,9.7,1,0,0,0,2.0,False,1,1,1
13667,1,32.8,4.8,1,0,0,0,3.0,False,1,0,1
13675,0,41.2,1.2,1,0,0,0,2.0,False,0,1,1
13676,2,27.3,2.7,1,1,1,0,4.0,False,0,0,1
13677,2,47.6,3.1,1,0,0,0,4.0,False,0,0,1
13679,0,31.8,0.2,1,0,1,1,2.0,False,0,1,1
13681,1,42.2,10.6,1,0,1,0,2.0,False,1,0,1
13682,0,48.0,11.4,1,1,0,0,2.0,False,1,0,1
13683,0,51.0,20.0,1,0,0,0,1.0,False,0,0,1
13687,0,26.1,2.2,1,0,0,0,1.0,False,1,0,0
13688,0,63.5,,1,0,0,0,1.0,False,0,0,1
13689,0,48.6,3.0,1,1,1,1,2.0,False,1,0,1
13690,1,50.0,16.6,1,1,1,0,2.0,False,0,0,1
13693,2,37.7,0.2,1,0,0,0,4.0,False,0,0,1
13698,1,35.5,4.0,1,1,0,1,2.0,False,1,0,1
13700,1,35.0,9.8,1,0,0,0,3.0,False,1,1,0
13703,0,42.2,3.3,1,1,1,0,2.0,False,1,0,1
13706,0,24.9,6.0,1,0,0,0,2.0,False,0,0,1
13710,0,31.3,1.0,1,0,0,0,1.0,False,1,1,1
13711,1,34.6,2.9,1,0,0,1,3.0,False,1,0,0
13713,1,44.6,10.1,1,0,0,1,3.0,False,0,0,1
13719,1,38.2,0.4,1,0,0,0,2.0,False,0,0,0
13721,1,38.2,0.4,1,0,0,0,2.0,True,0,0,0
13724,0,57.1,,1,0,0,0,2.0,True,0,0,1
13725,0,57.1,,1,0,0,0,2.0,False,0,0,1
13727,0,27.5,3.0,1,0,0,0,1.0,False,1,0,1
13728,3,38.5,7.9,1,0,0,0,5.0,False,1,0,1
13733,0,57.2,7.5,1,0,0,0,2.0,False,1,1,0
13736,2,35.5,10.9,1,0,0,0,4.0,False,1,1,1
13741,0,47.4,14.5,1,0,0,0,2.0,False,0,1,1
13743,0,61.2,,1,0,0,0,1.0,False,0,0,1
13745,0,35.6,1.9,1,0,0,0,1.0,False,0,0,1
13747,0,33.5,0.5,1,0,0,0,2.0,False,1,1,0
13751,0,59.9,,1,0,0,0,1.0,False,0,0,1
13753,0,60.6,,1,0,0,0,2.0,False,0,0,1
13755,0,27.6,8.3,1,1,1,0,1.0,False,0,0,1
13757,0,49.6,1.9,1,0,0,0,2.0,False,1,1,0
13760,0,27.6,2.3,1,0,0,0,2.0,False,1,1,0
13763,1,25.5,3.5,1,0,0,1,2.0,False,0,0,1
13764,0,41.7,8.2,1,0,0,0,2.0,False,1,0,1
13765,1,31.2,4.6,1,0,0,0,3.0,False,0,0,0
13766,2,31.9,8.0,1,1,1,0,4.0,False,1,1,1
13772,0,60.3,35.5,1,0,0,0,1.0,False,0,0,1
13773,1,50.3,12.2,1,1,1,1,3.0,False,1,1,1
13775,0,45.5,1.2,1,0,1,1,1.0,False,0,0,1
13780,1,30.4,4.4,1,1,0,0,3.0,False,1,1,0
13783,1,50.4,14.1,1,0,0,0,3.0,False,1,0,1
13785,1,47.8,4.8,1,0,0,0,3.0,False,1,1,1
13786,0,56.6,,1,0,0,0,2.0,False,0,0,1
13789,1,35.0,3.0,1,0,0,0,3.0,False,1,1,0
13791,1,41.0,0.3,1,0,1,0,3.0,False,1,0,1
13795,2,38.0,15.6,1,1,1,0,4.0,False,1,0,0
13798,0,64.0,,1,0,0,0,2.0,False,0,1,0
13800,1,39.8,11.5,1,1,1,0,3.0,False,1,0,0
13802,0,36.9,6.6,1,1,1,0,2.0,False,1,0,0
13804,0,45.7,4.3,1,1,0,0,2.0,False,1,1,0
13809,0,25.8,4.4,1,0,1,0,2.0,False,0,0,1
13810,0,42.9,1.7,1,1,0,0,1.0,False,0,0,0
13812,0,26.9,7.7,1,1,0,0,2.0,False,1,1,0
13813,0,28.3,8.3,1,1,0,0,2.0,False,1,1,0
13819,0,61.8,,1,0,1,0,2.0,False,0,0,1
13822,0,31.2,5.1,1,0,1,0,1.0,False,0,0,0
13823,0,27.8,7.6,1,0,0,0,2.0,False,0,1,1
13826,0,42.8,8.9,1,1,1,1,1.0,False,0,0,0
13827,0,54.2,3.3,1,0,0,1,2.0,False,1,1,1
13828,0,49.8,10.0,1,1,0,0,2.0,False,0,0,0
13830,0,51.3,12.1,1,0,0,0,2.0,False,1,1,1
13834,1,27.2,3.3,1,1,1,0,3.0,False,0,0,0
13835,0,50.7,1.0,1,1,1,0,2.0,False,0,0,0
13836,1,42.3,21.5,1,0,1,0,3.0,False,1,0,0
13839,0,33.1,9.8,1,1,1,0,2.0,False,1,0,0
13841,0,62.1,,1,0,0,0,2.0,False,0,1,0
13842,0,44.6,2.2,1,1,0,0,2.0,False,1,1,0
13845,0,50.8,10.0,1,1,1,0,2.0,False,0,0,0
13853,1,38.5,10.1,1,0,0,0,3.0,False,0,0,1
13856,1,27.4,4.9,1,0,0,0,3.0,False,1,1,1
13862,1,29.6,6.8,1,0,1,1,3.0,False,0,1,1
13864,0,45.0,1.7,1,0,1,0,2.0,False,0,1,1
13865,0,45.0,1.7,1,0,1,0,2.0,True,0,1,1
13870,0,60.6,6.4,1,1,1,0,2.0,False,1,1,0
13872,0,62.8,40.5,1,0,0,0,2.0,False,0,0,1
13873,1,35.8,9.1,1,0,1,0,3.0,False,0,1,1
13875,0,30.8,7.4,1,0,0,0,2.0,False,0,1,1
13881,0,28.6,4.9,1,0,1,0,1.0,False,1,0,0
13882,0,56.4,,1,0,0,0,2.0,False,0,0,1
13884,0,55.0,9.2,1,1,1,0,2.0,False,0,0,1
13886,1,37.8,0.9,1,1,1,0,2.0,False,0,1,1
13887,1,34.6,3.5,1,0,0,1,3.0,False,1,1,1
13889,1,35.7,4.5,1,0,1,0,3.0,False,1,1,1
13890,0,64.0,1.3,1,0,0,0,2.0,False,0,0,1
13899,0,46.7,2.5,1,1,1,0,2.0,False,0,0,1
13902,0,50.2,5.6,1,0,0,1,1.0,False,0,0,1
13905,0,39.2,5.7,1,1,1,0,1.0,False,1,1,1
13909,0,54.2,15.1,1,1,1,0,2.0,False,0,1,0
13911,2,30.7,11.6,1,1,1,0,4.0,False,0,0,1
13914,0,31.8,11.0,1,0,1,0,2.0,False,1,1,1
13919,0,50.4,6.7,1,0,0,0,2.0,False,1,1,1
13921,0,32.5,4.8,1,0,1,0,2.0,False,1,1,1
13926,0,49.2,4.5,1,1,0,0,1.0,False,0,0,0
13932,0,41.7,4.2,1,0,1,0,2.0,False,1,1,0
13933,1,39.5,0.3,1,1,0,0,3.0,False,1,0,1
13934,0,24.8,0.5,1,0,0,1,1.0,False,1,1,0
13936,0,56.3,30.6,1,0,1,1,2.0,False,1,1,0
13938,0,23.8,0.9,1,0,0,0,1.0,False,0,0,0
13939,2,31.6,3.2,1,0,0,1,4.0,False,0,1,1
13940,0,50.8,2.5,1,0,1,0,2.0,False,0,1,1
13944,0,59.5,,1,0,0,0,2.0,False,0,1,1
13947,0,52.2,8.9,1,0,0,0,2.0,False,0,0,1
13949,0,37.0,10.3,1,0,0,0,2.0,False,0,0,0
13950,0,31.8,8.0,1,0,0,0,2.0,False,0,0,0
13953,2,27.0,5.1,1,1,0,0,4.0,True,0,0,1
13954,0,28.6,1.5,1,0,0,0,2.0,False,0,0,1
13956,0,39.9,7.1,1,0,0,0,2.0,False,0,0,1
13961,0,44.0,7.5,1,0,1,0,1.0,False,0,0,1
13964,0,40.7,3.0,1,0,0,0,2.0,False,1,1,1
13965,0,55.2,5.2,1,1,0,0,2.0,False,1,0,1
13966,0,42.4,6.1,1,0,1,0,1.0,False,1,0,1
13967,0,33.2,3.4,1,0,1,1,1.0,False,1,0,1
13968,1,34.4,7.0,1,0,0,0,3.0,False,1,0,0
13971,0,60.0,2.0,1,1,1,0,2.0,False,0,0,1
13974,2,36.6,3.4,1,0,0,0,4.0,False,1,1,1
13977,0,55.1,4.0,1,1,1,0,2.0,False,0,0,1
13979,1,40.5,7.3,1,1,1,0,3.0,False,0,0,0
13983,0,24.2,2.3,1,1,0,0,1.0,False,1,0,1
13984,0,31.6,4.5,1,0,1,1,2.0,False,1,1,0
13985,2,27.5,5.0,1,1,0,0,4.0,False,1,1,1
13989,1,38.0,14.7,1,1,0,0,3.0,False,0,1,0
13995,1,24.1,4.2,1,1,1,0,3.0,False,1,1,1
13996,0,50.6,5.3,1,1,0,0,1.0,False,0,0,1
13999,0,34.9,4.5,1,1,1,0,2.0,False,0,1,0
14000,0,30.5,5.5,1,1,1,0,2.0,False,1,1,1
14002,1,40.8,7.1,1,0,0,0,3.0,False,0,0,1
14007,0,51.1,14.9,1,1,1,0,2.0,False,1,1,1
14008,0,57.5,,1,0,1,0,2.0,False,0,0,1
14009,0,57.6,,1,0,1,0,2.0,False,0,0,1
14010,0,56.4,35.6,1,1,0,0,1.0,False,0,0,1
14012,0,44.3,4.6,1,1,1,0,2.0,False,0,1,0
14013,0,41.6,0.6,1,1,1,0,2.0,False,0,1,0
14016,2,43.6,10.4,1,0,0,0,4.0,False,1,1,0
14029,0,62.5,,1,0,1,0,2.0,False,0,0,0
14030,0,43.5,1.4,1,1,1,0,1.0,True,0,0,0
14032,0,39.4,0.8,1,1,1,0,2.0,False,1,0,0
14036,2,34.1,2.0,1,0,1,0,4.0,False,0,0,0
14039,1,36.8,3.6,1,1,0,0,3.0,False,1,0,0
14040,0,40.7,13.9,1,1,0,0,2.0,False,0,0,0
14041,0,58.1,,1,0,1,1,2.0,False,0,0,0
14042,0,56.9,1.7,1,1,0,0,2.0,False,1,0,0
14043,0,31.4,6.0,1,0,1,0,2.0,False,0,0,0
14045,0,31.4,6.0,1,0,1,0,2.0,True,0,0,0
14048,0,62.0,6.5,1,1,1,0,2.0,False,0,0,0
14049,2,44.9,6.0,1,1,1,0,3.0,False,0,1,0
14050,0,64.7,,1,0,0,0,1.0,False,0,1,0
14051,0,46.2,2.6,1,0,1,0,2.0,False,0,0,0
14052,0,55.0,1.5,1,1,0,0,1.0,False,0,0,0
14063,0,49.0,1.3,1,0,1,0,2.0,False,0,0,0
14065,2,34.0,6.2,1,1,0,0,4.0,False,0,0,0
14067,2,26.1,7.3,1,1,1,0,4.0,False,1,1,0
14070,0,46.9,15.1,1,0,0,0,2.0,False,0,0,0
14071,0,58.2,,1,0,0,0,2.0,False,0,0,0
14072,0,32.8,1.0,1,0,1,0,1.0,False,0,0,0
14073,0,57.9,32.6,1,1,0,0,2.0,False,1,0,0
14079,0,43.1,12.3,1,1,0,0,2.0,False,0,0,0
14080,0,43.1,12.3,1,1,0,0,2.0,True,0,0,0
14081,0,54.2,1.8,1,1,1,0,2.0,False,0,0,0
14084,0,50.4,2.0,1,1,0,0,2.0,False,1,1,0
14086,0,48.7,4.7,1,1,1,0,2.0,False,0,0,0
14090,0,46.2,3.5,1,1,1,0,2.0,False,0,0,0
14095,0,29.2,4.4,1,0,0,1,2.0,False,0,1,0
14096,0,41.7,6.2,1,0,1,0,2.0,False,0,0,0
14097,0,41.7,6.2,1,0,1,0,2.0,True,0,0,0
14099,1,33.8,1.0,1,0,1,0,3.0,False,1,0,0
14106,0,37.2,5.2,1,1,0,0,2.0,False,0,0,0
14110,0,28.7,8.2,1,1,0,1,2.0,False,1,1,0
14115,0,58.2,,1,0,1,0,2.0,False,0,0,0
14116,0,37.3,11.1,1,1,0,0,2.0,False,0,0,0
14117,0,61.0,,1,0,1,0,2.0,False,0,0,0
14118,0,36.4,4.2,1,0,1,0,2.0,False,1,0,0
14119,0,46.3,2.8,1,1,0,0,2.0,False,1,1,0
14120,0,60.6,,1,0,0,0,1.0,False,0,0,0
14124,0,52.0,0.7,1,0,0,0,2.0,False,1,0,0
14125,0,38.2,13.3,1,1,1,0,2.0,False,1,1,0
14128,0,46.1,0.5,1,0,0,0,2.0,False,0,0,0
14131,0,29.9,3.6,1,1,1,0,2.0,False,0,0,0
14132,0,48.3,28.6,1,1,1,0,1.0,False,0,1,0
14134,0,43.0,10.1,1,0,0,0,2.0,False,1,1,0
14135,0,62.3,,1,0,0,0,2.0,False,0,0,0
14136,0,47.4,17.1,1,1,1,0,2.0,False,0,0,0
14138,0,54.0,9.0,1,0,0,0,1.0,False,0,0,0
14139,0,58.6,,1,0,0,0,2.0,False,0,0,0
14140,0,50.8,15.2,1,0,0,0,2.0,False,0,0,0
14142,0,57.5,,1,0,1,0,2.0,False,0,0,0
14145,0,52.3,16.0,1,1,1,0,1.0,False,0,0,0
14146,1,29.4,5.1,1,1,1,0,3.0,False,1,0,0
14147,0,56.2,6.2,1,0,1,0,2.0,False,1,1,0
14152,0,33.6,0.5,1,0,1,0,2.0,False,0,0,0
14155,0,28.1,9.5,1,0,0,0,2.0,False,0,1,0
14161,1,34.8,5.0,1,1,0,0,2.0,False,0,1,0
14162,2,37.0,6.5,1,1,0,0,4.0,False,0,1,0
14164,1,26.1,5.0,1,1,1,0,3.0,False,0,0,0
14165,0,30.4,9.2,1,0,0,0,2.0,False,0,0,0
14168,0,46.1,25.7,1,0,0,0,2.0,False,1,0,0
14170,0,37.4,3.5,1,0,0,0,2.0,False,0,1,0
14171,0,56.8,,1,0,1,0,2.0,False,0,0,0
14172,0,56.1,20.9,1,1,1,0,2.0,False,0,1,0
14182,0,27.9,0.3,1,1,1,0,2.0,False,0,0,0
14186,0,62.4,,1,0,0,0,2.0,False,0,0,0
14188,0,57.6,,1,0,0,0,2.0,False,1,0,0
14189,0,49.9,20.5,1,0,0,0,2.0,False,0,0,0
14192,0,62.6,,1,0,0,0,1.0,False,0,1,1
14193,0,51.9,,1,0,1,0,2.0,False,0,1,1
14194,1,52.0,,1,0,0,0,3.0,False,1,0,0
14195,0,47.9,,1,0,0,0,2.0,False,0,1,1
14197,1,30.1,0.4,1,1,1,0,3.0,False,0,0,1
14205,0,47.8,11.5,1,0,0,0,1.0,False,0,0,1
14209,0,51.5,0.9,1,0,0,0,1.0,False,0,1,1
14216,0,54.5,8.6,1,1,0,0,2.0,False,0,0,1
14221,0,28.4,8.8,1,0,0,0,1.0,False,0,0,0
14222,2,60.5,,1,0,0,0,4.0,False,0,0,1
14223,0,55.2,,1,0,1,0,1.0,False,0,0,1
14227,1,31.0,9.1,1,0,0,0,3.0,False,1,0,1
14229,2,37.1,6.6,1,0,0,0,4.0,False,0,0,1
14232,0,45.1,3.5,1,1,1,0,1.0,False,1,0,1
14239,0,57.5,,1,0,1,0,2.0,False,0,0,1
14240,0,52.1,0.1,1,0,0,0,2.0,False,0,0,0
14241,2,45.5,1.5,1,0,0,0,4.0,False,1,1,0
14244,2,24.1,2.8,1,1,0,0,4.0,False,1,1,1
14245,1,30.4,8.5,1,0,0,0,3.0,False,0,0,0
14247,1,41.7,0.8,1,0,0,0,3.0,False,0,1,1
14253,2,43.5,0.9,1,1,1,0,4.0,False,1,1,1
14254,1,49.3,25.8,1,0,1,0,2.0,False,0,0,1
14256,0,56.1,,1,0,0,0,2.0,False,0,0,1
14258,2,30.4,8.1,1,1,1,0,4.0,False,0,1,1
14266,1,38.5,8.3,1,0,0,0,3.0,False,0,0,1
14267,1,29.2,6.4,1,0,1,1,3.0,False,1,0,1
14270,1,32.0,10.1,1,0,0,0,3.0,False,0,0,0
14276,0,60.4,,1,0,0,1,1.0,False,0,0,1
14277,1,31.5,3.2,1,0,0,0,3.0,False,0,0,1
14278,0,54.6,13.2,1,0,0,1,2.0,False,1,0,1
14279,0,32.3,3.9,1,0,0,0,1.0,False,0,0,0
14280,0,55.7,4.8,1,0,0,0,2.0,False,0,0,1
14281,1,34.0,10.1,1,0,1,0,3.0,False,1,1,1
14284,0,43.1,5.6,1,0,1,0,2.0,False,0,0,0
14289,0,58.7,11.1,1,0,0,0,2.0,False,0,0,1
14290,0,53.0,2.4,1,0,0,0,1.0,False,1,0,1
14291,0,44.1,,1,0,1,0,2.0,False,1,0,1
14293,0,33.7,3.3,1,0,0,0,2.0,False,1,1,1
14298,2,37.2,12.9,1,1,1,0,3.0,False,0,0,1
14299,0,53.7,,1,0,0,0,2.0,False,0,0,0
14305,0,62.3,,1,0,0,0,2.0,False,0,0,0
14306,1,27.6,4.5,1,0,1,0,3.0,False,1,1,1
14308,0,46.7,4.2,1,0,0,0,2.0,False,0,0,1
14310,2,42.9,7.7,1,0,0,0,3.0,False,0,0,1
14312,0,46.8,5.5,1,0,0,0,2.0,False,0,1,1
14313,0,56.9,,1,0,0,0,2.0,False,0,0,1
14319,3,37.9,12.1,1,0,1,0,4.0,False,0,0,1
14323,0,50.4,9.5,1,0,0,0,2.0,False,0,1,1
14329,0,53.4,,1,0,1,0,2.0,False,0,0,1
14331,1,46.3,2.6,1,0,0,0,3.0,False,0,0,1
14334,1,44.5,13.9,1,0,0,0,3.0,False,1,1,1
14335,0,53.5,,1,0,1,0,1.0,False,0,0,1
14336,0,36.1,13.5,1,0,0,0,1.0,False,0,0,1
14343,0,51.3,9.9,1,0,1,0,2.0,False,1,0,1
14344,1,40.9,3.7,1,0,1,0,3.0,False,0,0,1
14348,0,68.4,,1,0,0,0,1.0,False,0,0,1
14349,0,47.8,6.6,1,1,1,0,1.0,False,0,0,1
14355,0,40.8,2.5,1,1,1,0,2.0,False,0,1,1
14359,0,51.9,5.5,1,0,0,0,2.0,False,1,1,1
14363,1,28.5,2.0,1,1,1,1,3.0,False,1,1,1
14366,0,35.1,2.2,1,1,1,0,2.0,False,0,0,1
14371,0,51.8,20.1,1,0,0,0,2.0,False,0,0,1
14375,0,35.9,1.4,1,1,0,0,2.0,False,1,0,1
14376,1,37.5,3.5,1,1,1,0,3.0,False,0,1,1
14378,1,30.3,0.4,1,0,1,0,3.0,False,0,1,1
14382,0,60.3,,1,0,0,0,2.0,False,0,0,1
14384,1,27.5,3.0,1,1,1,1,3.0,False,1,1,1
14385,0,54.1,15.8,1,0,0,0,2.0,False,0,0,1
14387,0,34.6,7.7,1,0,0,0,2.0,False,1,0,1
14389,0,46.2,4.5,1,0,0,0,1.0,False,0,0,1
14392,0,64.0,,1,0,0,0,2.0,False,0,0,1
14393,0,67.0,8.4,1,0,1,0,2.0,False,0,0,1
14398,1,68.5,,1,0,0,0,3.0,False,1,1,1
14399,3,35.2,2.1,1,0,0,0,5.0,False,0,0,1
14401,1,44.0,10.0,1,0,1,0,3.0,False,1,0,1
14403,0,56.1,,1,0,1,0,2.0,False,0,0,1
14404,0,32.4,0.5,1,0,0,0,2.0,False,0,1,0
14406,0,29.0,0.6,1,1,1,0,1.0,False,1,0,1
14409,2,38.4,4.9,1,0,0,0,4.0,False,0,0,1
14410,2,34.0,0.6,1,1,1,0,4.0,False,1,0,1
14416,0,24.3,0.5,1,1,0,0,1.0,False,1,1,1
14417,2,36.6,18.0,1,1,0,0,4.0,False,0,0,1
14421,0,50.8,4.2,1,0,0,0,1.0,False,0,0,1
14425,1,30.9,3.0,1,0,0,0,3.0,False,1,1,1
14426,0,62.0,10.5,1,0,1,0,2.0,False,1,1,0
14428,0,53.2,,1,0,1,0,2.0,False,0,0,0
14429,0,32.1,0.8,1,0,1,0,2.0,False,0,1,1
14434,0,47.9,10.1,1,0,0,1,2.0,False,0,0,1
14441,0,28.6,6.2,1,0,1,0,2.0,False,0,0,1
14450,0,30.3,4.5,1,0,0,0,2.0,False,1,0,1
14452,1,34.7,3.7,1,0,0,0,2.0,False,0,0,1
14462,2,40.0,3.5,1,1,0,0,4.0,False,0,0,1
14464,2,30.7,2.0,1,0,1,0,4.0,False,0,0,1
14465,0,60.3,,1,0,0,0,2.0,False,0,0,1
14466,0,63.3,,1,0,0,0,2.0,False,0,0,1
14470,0,30.5,1.4,1,1,0,0,1.0,False,0,0,1
14471,0,44.9,8.1,1,1,1,0,2.0,False,0,1,1
14474,0,55.1,1.5,1,0,0,0,2.0,True,1,0,1
14477,0,55.0,13.6,1,0,0,0,2.0,False,0,0,1
14486,0,42.0,12.2,1,0,0,0,2.0,False,0,0,0
14489,0,28.4,8.5,1,0,0,0,2.0,False,0,0,1
